order_id,customer_id,amount,order_date
9092,1489,1812,2024-01-07
9093,1490,4863,2022-03-28
9094,1491,4537,2021-03-26
9095,1492,4415,2021-05-14
9096,1492,2165,2023-02-28
9097,1492,1598,2022-06-15
9098,1492,1091,2021-12-21
9099,1492,2603,2021-11-18
9100,1492,892,2023-01-28
9101,1493,476,2021-07-28
9102,1494,1317,2023-08-26
9103,1494,1632,2022-08-28
9104,1495,2472,2023-04-03
9105,1496,736,2022-11-12
9106,1497,3019,2022-02-05
9107,1497,492,2021-05-09
9108,1497,2677,2022-04-03
9109,1497,369,2022-01-24
9110,1497,532,2022-09-22
9111,1497,2481,2021-01-22
9112,1497,3734,2023-06-23
9113,1497,4414,2021-06-30
9114,1498,438,2023-04-15
9115,1498,3003,2024-01-30
9116,1498,2532,2022-10-03
9117,1498,2669,2023-07-25
9118,1499,1994,2022-09-18
9119,1499,2716,2022-09-14
9120,1500,4945,2021-07-21
9121,1501,2845,2021-11-09
9122,1501,501,2023-05-04
9123,1502,893,2021-02-16
9124,1503,3182,2023-02-19
9125,1504,191,2021-05-01
9126,1504,4362,2021-09-29
9127,1504,1361,2022-05-28
9128,1504,1147,2021-09-10
9129,1505,3469,2023-10-29
9130,1506,735,2023-10-20
9131,1506,2965,2023-04-04
9132,1506,1446,2023-02-20
9133,1506,4706,2023-02-21
9134,1506,1246,2021-03-04
9135,1506,4384,2022-02-01
9136,1506,2269,2023-10-14
9137,1506,4743,2021-06-26
9138,1506,81,2021-01-23
9139,1506,2878,2024-03-10
9140,1506,1937,2021-10-12
9141,1506,2931,2023-10-06
9142,1506,1110,2021-09-29
9143,1506,4565,2023-07-23
9144,1506,452,2022-02-17
9145,1506,1343,2021-10-26
9146,1506,299,2021-04-06
9147,1506,3845,2022-07-02
9148,1506,4628,2022-11-27
9149,1506,4091,2021-09-21
9150,1506,2131,2022-01-27
9151,1506,4608,2023-08-07
9152,1506,1050,2021-10-24
9153,1506,2914,2021-06-30
9154,1507,416,2022-11-10
9155,1508,1257,2023-11-23
9156,1508,3322,2021-02-02
9157,1508,3163,2021-03-31
9158,1509,1471,2022-01-08
9159,1510,2987,2022-09-08
9160,1510,3958,2022-06-24
9161,1511,2844,2021-03-27
9162,1511,4797,2021-02-17
9163,1512,4167,2024-04-11
9164,1513,3262,2022-06-16
9165,1513,1723,2021-03-14
9166,1514,2747,2022-12-27
9167,1514,3584,2021-10-03
9168,1515,4398,2023-11-08
9169,1515,4231,2023-06-26
9170,1516,2897,2023-05-22
9171,1516,1996,2021-06-01
9172,1516,1737,2023-03-09
9173,1516,479,2023-05-04
9174,1516,1098,2021-10-10
9175,1516,4896,2021-02-17
9176,1516,772,2021-07-20
9177,1516,1635,2024-02-13
9178,1516,3180,2021-01-19
9179,1517,4876,2022-07-22
9180,1517,3713,2021-06-13
9181,1517,4780,2021-02-01
9182,1517,1805,2023-11-09
9183,1517,186,2022-03-01
9184,1517,2747,2021-09-06
9185,1517,2150,2023-12-04
9186,1517,4857,2022-10-23
9187,1517,2064,2024-02-22
9188,1517,1430,2024-03-12
9189,1517,2424,2022-09-23
9190,1517,651,2021-09-07
9191,1517,2176,2023-07-31
9192,1517,4665,2021-04-08
9193,1517,3012,2022-04-23
9194,1517,2570,2023-06-22
9195,1517,1099,2024-02-23
9196,1517,2010,2023-01-05
9197,1517,811,2023-04-18
9198,1517,3934,2022-03-17
9199,1517,511,2024-03-01
9200,1517,2764,2022-03-29
9201,1517,1082,2023-03-18
9202,1517,4092,2021-01-17
9203,1517,4609,2022-06-08
9204,1517,4232,2023-11-25
9205,1517,3359,2023-12-19
9206,1517,3440,2022-11-11
9207,1517,3162,2021-11-02
9208,1517,4907,2021-12-08
9209,1517,3061,2024-01-01
9210,1517,1570,2021-11-22
9211,1517,4355,2021-12-04
9212,1517,4445,2021-01-04
9213,1517,957,2023-12-16
9214,1517,1838,2021-11-12
9215,1517,2060,2023-02-04
9216,1517,1767,2021-03-27
9217,1517,3628,2023-11-11
9218,1517,4262,2022-12-04
9219,1517,3548,2024-01-02
9220,1517,2491,2023-05-16
9221,1517,4022,2023-04-19
9222,1517,4106,2023-10-26
9223,1517,201,2023-03-29
9224,1518,3979,2022-07-05
9225,1519,4759,2023-08-31
9226,1519,2792,2021-10-28
9227,1519,700,2022-04-19
9228,1519,2977,2022-02-15
9229,1519,714,2023-09-06
9230,1519,2690,2022-12-07
9231,1519,2751,2021-11-21
9232,1519,4170,2023-09-28
9233,1520,2314,2021-06-28
9234,1520,577,2022-08-20
9235,1521,1331,2023-05-28
9236,1521,3685,2022-10-24
9237,1521,1035,2021-08-30
9238,1521,4088,2023-05-20
9239,1521,2156,2022-11-17
9240,1521,1885,2022-07-04
9241,1521,3378,2022-12-30
9242,1521,2657,2021-05-28
9243,1521,2984,2023-06-12
9244,1521,2595,2021-08-17
9245,1521,3353,2023-06-22
9246,1521,4386,2023-05-25
9247,1521,1996,2021-01-17
9248,1521,458,2024-03-04
9249,1521,1742,2022-12-20
9250,1521,4181,2022-01-12
9251,1521,549,2021-08-14
9252,1521,3294,2022-01-28
9253,1521,358,2021-06-25
9254,1521,2731,2024-03-24
9255,1521,3944,2021-11-14
9256,1521,1463,2022-07-30
9257,1521,1234,2021-09-16
9258,1521,4345,2022-07-30
9259,1521,4485,2022-03-17
9260,1521,2551,2021-12-09
9261,1521,3978,2023-02-21
9262,1521,3410,2024-02-08
9263,1521,449,2024-03-08
9264,1521,4309,2022-06-05
9265,1521,3620,2021-04-11
9266,1521,728,2023-11-03
9267,1521,325,2022-07-17
9268,1521,116,2022-02-22
9269,1521,1660,2022-09-07
9270,1521,4584,2021-01-11
9271,1521,639,2022-11-15
9272,1521,1845,2023-06-18
9273,1521,2032,2023-02-07
9274,1522,3328,2023-09-23
9275,1522,904,2022-12-10
9276,1522,2723,2022-06-19
9277,1522,2282,2023-05-04
9278,1522,179,2022-12-08
9279,1522,2057,2024-04-14
9280,1522,1313,2023-03-16
9281,1522,385,2023-06-15
9282,1522,4019,2022-07-02
9283,1523,1178,2023-10-13
9284,1523,1164,2021-04-09
9285,1523,2775,2022-02-27
9286,1523,3286,2022-09-05
9287,1523,4747,2021-05-09
9288,1523,927,2021-11-10
9289,1523,4397,2022-12-16
9290,1523,3398,2023-06-30
9291,1523,1307,2023-10-24
9292,1523,3035,2021-03-29
9293,1523,1448,2021-06-25
9294,1523,2977,2022-10-20
9295,1523,1831,2024-02-15
9296,1523,2064,2021-02-10
9297,1523,4122,2023-07-19
9298,1523,2836,2022-10-18
9299,1523,4547,2021-10-12
9300,1523,781,2021-11-22
9301,1523,3214,2022-01-09
9302,1523,3464,2022-06-17
9303,1523,1832,2023-01-30
9304,1523,3307,2023-09-06
9305,1523,4244,2022-07-01
9306,1523,2413,2023-03-21
9307,1523,70,2023-07-03
9308,1523,4647,2021-02-15
9309,1523,3986,2022-12-05
9310,1523,723,2024-02-27
9311,1523,4715,2021-07-24
9312,1523,4185,2021-05-13
9313,1523,3786,2023-09-17
9314,1523,3119,2023-01-29
9315,1523,611,2021-11-10
9316,1523,4740,2022-07-22
9317,1523,2498,2021-07-16
9318,1523,2563,2021-12-05
9319,1523,2827,2022-02-26
9320,1523,871,2023-05-30
9321,1523,2307,2024-01-14
9322,1523,1506,2023-12-01
9323,1524,4288,2022-11-20
9324,1524,4722,2023-09-02
9325,1524,2279,2023-06-21
9326,1524,3694,2023-06-09
9327,1524,2921,2023-02-16
9328,1524,2665,2024-04-07
9329,1525,203,2023-01-11
9330,1525,2721,2022-09-13
9331,1525,2207,2022-03-07
9332,1525,2556,2022-04-01
9333,1525,3588,2024-01-05
9334,1525,3906,2023-10-06
9335,1525,884,2022-11-20
9336,1525,3413,2024-02-29
9337,1525,1481,2021-10-16
9338,1525,71,2024-04-07
9339,1526,4038,2023-04-10
9340,1527,2494,2021-08-19
9341,1527,2882,2022-03-08
9342,1527,2998,2023-08-08
9343,1527,3872,2021-09-13
9344,1527,467,2021-04-08
9345,1527,949,2021-09-10
9346,1527,2778,2022-06-01
9347,1527,3837,2023-07-21
9348,1527,1923,2022-08-13
9349,1527,2203,2022-05-08
9350,1527,637,2022-06-22
9351,1527,4445,2023-09-18
9352,1527,1143,2021-12-21
9353,1527,2936,2023-01-19
9354,1527,3886,2023-10-22
9355,1527,2808,2023-04-02
9356,1527,2135,2021-08-01
9357,1527,1878,2022-12-03
9358,1527,2264,2023-09-27
9359,1527,2581,2021-07-15
9360,1527,3273,2023-12-30
9361,1527,2743,2023-02-06
9362,1527,3880,2022-03-15
9363,1527,2622,2021-11-07
9364,1527,1997,2021-10-24
9365,1527,4444,2023-01-22
9366,1527,3104,2022-12-17
9367,1527,4577,2021-02-06
9368,1527,4818,2022-12-06
9369,1527,4031,2022-09-10
9370,1528,4158,2021-07-20
9371,1528,3398,2023-04-05
9372,1528,412,2021-11-15
9373,1528,4399,2022-06-22
9374,1528,1013,2022-02-01
9375,1528,3413,2021-12-10
9376,1528,2002,2022-03-14
9377,1528,2523,2023-06-29
9378,1529,3859,2021-07-28
9379,1530,836,2022-06-06
9380,1530,4086,2023-09-29
9381,1531,2432,2021-09-12
9382,1531,4604,2022-12-17
9383,1531,2666,2024-03-17
9384,1531,2835,2021-03-27
9385,1531,4295,2022-03-20
9386,1531,4140,2022-08-04
9387,1532,353,2021-09-09
9388,1532,3830,2021-02-22
9389,1533,875,2021-02-09
9390,1533,687,2023-08-01
9391,1534,372,2021-08-03
9392,1535,3189,2023-08-01
9393,1536,4757,2021-03-10
9394,1536,4054,2024-01-18
9395,1537,4383,2022-10-03
9396,1538,3309,2021-11-16
9397,1539,4787,2022-04-30
9398,1539,4552,2024-04-13
9399,1540,2097,2022-12-24
9400,1540,1671,2023-05-28
9401,1541,3064,2022-12-31
9402,1542,422,2023-09-29
9403,1542,523,2023-07-20
9404,1542,1099,2021-09-30
9405,1542,4424,2024-01-08
9406,1542,1806,2022-07-08
9407,1542,749,2022-03-14
9408,1542,1938,2022-12-09
9409,1542,922,2022-02-02
9410,1542,109,2021-06-02
9411,1543,4994,2023-08-17
9412,1544,1401,2023-10-06
9413,1544,2587,2022-04-10
9414,1544,3590,2023-04-10
9415,1544,1893,2022-10-05
9416,1544,3980,2024-03-08
9417,1544,3441,2023-06-24
9418,1544,562,2022-07-03
9419,1544,4311,2021-02-15
9420,1544,1655,2021-01-23
9421,1544,472,2023-07-24
9422,1544,1920,2023-01-16
9423,1544,3629,2023-01-18
9424,1544,4643,2021-11-11
9425,1544,3243,2021-02-21
9426,1544,4257,2021-12-23
9427,1544,2857,2022-01-07
9428,1544,3450,2022-05-01
9429,1544,3907,2022-06-26
9430,1544,609,2021-10-17
9431,1544,4199,2023-12-08
9432,1544,3247,2023-05-29
9433,1544,4828,2021-08-01
9434,1544,774,2021-09-16
9435,1544,1102,2022-02-06
9436,1544,1411,2021-06-04
9437,1544,2211,2021-12-07
9438,1544,2690,2021-11-22
9439,1544,3143,2021-06-19
9440,1544,936,2024-04-14
9441,1544,4057,2024-01-25
9442,1544,4699,2021-10-28
9443,1544,2779,2022-09-19
9444,1544,3280,2022-10-15
9445,1544,3748,2022-06-25
9446,1545,3142,2023-02-02
9447,1545,1809,2022-01-06
9448,1545,3120,2022-10-12
9449,1545,2345,2022-08-10
9450,1545,675,2021-08-13
9451,1545,4316,2021-07-19
9452,1545,4410,2022-12-03
9453,1546,3737,2022-01-20
9454,1546,4237,2021-02-07
9455,1547,524,2022-02-27
9456,1547,4577,2024-01-11
9457,1547,871,2022-03-20
9458,1547,3691,2023-05-29
9459,1547,4252,2022-09-09
9460,1548,4118,2021-06-14
9461,1548,2181,2023-02-22
9462,1548,1152,2021-12-06
9463,1548,278,2021-06-02
9464,1548,2188,2023-12-06
9465,1548,2047,2022-02-11
9466,1548,2040,2022-10-25
9467,1549,848,2021-08-16
9468,1550,4487,2022-03-01
9469,1551,1652,2021-01-04
9470,1551,4212,2023-09-14
9471,1551,3284,2022-08-20
9472,1551,3889,2023-09-16
9473,1551,428,2024-03-19
9474,1551,136,2023-05-14
9475,1551,4008,2023-06-11
9476,1551,938,2024-01-19
9477,1551,1993,2023-08-11
9478,1551,3140,2021-10-23
9479,1551,4995,2023-02-04
9480,1551,71,2023-09-17
9481,1551,3499,2023-09-16
9482,1551,588,2023-05-03
9483,1551,1569,2021-07-12
9484,1552,2359,2024-01-23
9485,1553,4645,2021-04-12
9486,1553,2505,2021-07-30
9487,1554,416,2022-04-09
9488,1555,3221,2022-09-02
9489,1555,2741,2023-04-01
9490,1555,2152,2023-05-30
9491,1555,3877,2022-09-04
9492,1555,944,2021-06-20
9493,1556,1939,2021-02-11
9494,1556,3219,2022-05-28
9495,1557,4674,2023-09-24
9496,1557,176,2022-04-15
9497,1557,2494,2021-09-25
9498,1558,4933,2023-07-12
9499,1559,4574,2021-05-22
9500,1559,3111,2024-02-19
9501,1559,4751,2021-07-24
9502,1559,1588,2023-03-25
9503,1560,4797,2023-03-13
9504,1560,3855,2021-01-23
9505,1560,3837,2022-07-22
9506,1560,1484,2021-08-30
9507,1560,2770,2022-05-21
9508,1560,598,2022-05-25
9509,1560,3310,2021-10-11
9510,1560,2842,2021-12-18
9511,1560,3339,2021-01-08
9512,1560,1201,2021-12-23
9513,1560,976,2023-05-18
9514,1560,4730,2021-02-21
9515,1560,4558,2023-11-11
9516,1560,3781,2023-01-22
9517,1560,2313,2023-11-20
9518,1560,135,2021-10-17
9519,1560,4993,2022-04-20
9520,1560,1680,2023-01-24
9521,1560,4516,2022-04-18
9522,1560,4174,2022-09-03
9523,1560,1623,2021-06-19
9524,1560,84,2023-04-17
9525,1560,3016,2023-07-08
9526,1560,2010,2022-10-31
9527,1561,2601,2022-11-24
9528,1561,2128,2023-02-12
9529,1561,4751,2022-03-22
9530,1561,2877,2021-09-08
9531,1561,262,2021-11-30
9532,1561,717,2022-09-16
9533,1561,435,2021-07-01
9534,1561,1283,2024-01-18
9535,1561,2053,2022-01-23
9536,1561,760,2024-03-16
9537,1562,4688,2024-03-30
9538,1562,147,2022-03-28
9539,1563,868,2023-10-07
9540,1563,4088,2021-06-16
9541,1564,1624,2021-03-08
9542,1564,2879,2023-04-22
9543,1564,4148,2023-07-15
9544,1565,653,2021-09-23
9545,1565,2127,2023-02-22
9546,1565,89,2022-11-07
9547,1565,813,2023-03-15
9548,1565,2125,2024-01-13
9549,1565,1949,2024-02-12
9550,1565,4888,2022-10-19
9551,1565,1760,2022-05-05
9552,1565,3721,2023-02-28
9553,1565,4626,2022-06-15
9554,1565,994,2024-02-16
9555,1565,3765,2023-04-07
9556,1565,3797,2023-08-10
9557,1565,3618,2021-05-05
9558,1565,126,2023-03-06
9559,1565,2342,2022-04-05
9560,1565,2590,2022-10-27
9561,1565,4859,2023-07-21
9562,1565,1960,2021-06-13
9563,1565,3920,2022-04-30
9564,1565,415,2022-04-12
9565,1565,1899,2021-12-29
9566,1565,2214,2024-04-03
9567,1565,3492,2023-07-14
9568,1565,2780,2023-10-21
9569,1565,2212,2022-11-28
9570,1565,1002,2021-01-01
9571,1565,2525,2024-01-17
9572,1565,2351,2023-12-29
9573,1565,403,2022-09-14
9574,1565,3644,2022-03-21
9575,1565,1009,2024-01-14
9576,1565,809,2022-12-07
9577,1565,3220,2021-02-10
9578,1566,1378,2023-09-18
9579,1566,471,2023-07-21
9580,1566,4918,2024-04-10
9581,1566,2998,2024-04-02
9582,1566,2498,2023-09-05
9583,1566,3437,2021-08-29
9584,1566,911,2021-08-09
9585,1567,3262,2022-09-21
9586,1567,3732,2023-01-12
9587,1568,3476,2022-12-01
9588,1568,3829,2021-11-03
9589,1569,1292,2021-12-07
9590,1569,3223,2024-03-26
9591,1570,2248,2021-02-20
9592,1570,1714,2024-04-02
9593,1571,3164,2023-12-19
9594,1571,2907,2023-05-04
9595,1572,3154,2022-01-08
9596,1572,3390,2021-05-19
9597,1573,3406,2024-01-28
9598,1574,3660,2023-07-24
9599,1574,3646,2023-02-07
9600,1575,4715,2024-03-03
9601,1576,1232,2023-02-10
9602,1576,1875,2023-10-15
9603,1576,3887,2022-01-12
9604,1576,3687,2021-05-23
9605,1576,749,2021-04-23
9606,1576,3636,2022-05-04
9607,1576,2979,2021-09-10
9608,1576,1115,2024-02-09
9609,1576,4941,2023-05-10
9610,1577,3383,2024-01-11
9611,1578,2404,2022-02-18
9612,1578,1393,2022-04-20
9613,1578,1627,2022-05-11
9614,1578,475,2021-10-21
9615,1578,1816,2022-04-16
9616,1578,2116,2022-07-28
9617,1578,3155,2021-02-16
9618,1578,3336,2021-02-26
9619,1578,3145,2024-03-05
9620,1578,2168,2022-04-10
9621,1578,68,2023-03-28
9622,1578,2866,2021-09-25
9623,1578,1612,2022-11-30
9624,1578,3635,2024-01-07
9625,1578,3259,2022-10-24
9626,1578,1201,2022-09-18
9627,1578,790,2021-10-07
9628,1578,4193,2022-12-05
9629,1578,2036,2023-09-15
9630,1578,447,2021-03-09
9631,1578,3183,2022-06-27
9632,1578,2129,2023-12-24
9633,1578,4602,2022-11-20
9634,1578,2403,2023-12-25
9635,1578,3972,2022-11-29
9636,1579,4790,2023-12-02
9637,1580,1415,2023-01-12
9638,1580,2917,2022-09-29
9639,1580,1222,2023-12-21
9640,1580,102,2022-10-26
9641,1580,2078,2023-06-29
9642,1580,3410,2022-09-12
9643,1580,1131,2023-01-18
9644,1581,3979,2024-02-16
9645,1582,4560,2023-12-22
9646,1582,3708,2024-01-20
9647,1582,3301,2021-02-26
9648,1582,1528,2021-03-28
9649,1582,1923,2021-09-24
9650,1582,1432,2021-09-08
9651,1582,2090,2021-06-03
9652,1582,3986,2021-03-12
9653,1582,812,2022-10-30
9654,1583,1760,2024-03-27
9655,1583,1129,2024-01-11
9656,1584,1356,2023-11-30
9657,1584,4121,2022-02-20
9658,1584,674,2022-05-31
9659,1584,1340,2022-09-27
9660,1584,4698,2023-01-12
9661,1584,3398,2021-12-22
9662,1584,4770,2021-08-20
9663,1584,3932,2024-03-28
9664,1584,3263,2022-09-27
9665,1584,2511,2021-08-24
9666,1585,1644,2022-01-10
9667,1586,3908,2021-01-10
9668,1587,388,2022-01-02
9669,1588,2822,2021-06-12
9670,1588,1279,2021-02-13
9671,1589,79,2021-06-18
9672,1590,3006,2022-09-02
9673,1590,3052,2022-07-11
9674,1590,597,2023-03-27
9675,1590,2306,2023-12-22
9676,1590,4131,2021-10-09
9677,1590,608,2021-04-24
9678,1590,2254,2023-04-12
9679,1590,3450,2021-09-27
9680,1590,3871,2022-10-17
9681,1590,196,2021-07-20
9682,1591,4728,2023-07-06
9683,1591,2121,2022-07-19
9684,1592,1932,2023-03-27
9685,1593,2444,2024-01-17
9686,1593,1595,2022-02-18
9687,1594,4208,2023-10-08
9688,1594,1211,2022-05-03
9689,1595,3309,2024-01-01
9690,1595,135,2023-05-23
9691,1595,451,2021-06-30
9692,1595,2176,2022-11-19
9693,1595,3698,2021-11-11
9694,1595,1926,2021-10-03
9695,1596,2244,2023-12-25
9696,1597,3820,2021-01-15
9697,1598,925,2024-03-04
9698,1599,1133,2021-02-26
9699,1599,1107,2022-12-19
9700,1600,428,2021-09-02
9701,1601,4553,2022-12-24
9702,1601,1084,2022-05-03
9703,1601,1908,2021-11-02
9704,1601,4679,2023-07-11
9705,1601,80,2022-07-05
9706,1602,3954,2024-04-14
9707,1603,4911,2021-07-31
9708,1604,2693,2021-09-13
9709,1604,683,2023-05-30
9710,1605,732,2022-08-02
9711,1605,4977,2021-12-04
9712,1605,208,2023-08-14
9713,1605,2788,2023-07-31
9714,1605,2529,2021-08-15
9715,1605,2587,2022-01-11
9716,1605,2499,2024-02-24
9717,1605,3881,2022-05-03
9718,1605,4824,2023-04-24
9719,1605,1348,2023-03-01
9720,1606,4286,2024-01-23
9721,1607,1506,2022-09-08
9722,1608,3732,2022-04-28
9723,1608,3607,2023-08-03
9724,1608,3982,2021-12-18
9725,1608,2162,2022-09-01
9726,1608,1616,2022-09-19
9727,1608,1668,2022-12-03
9728,1608,2542,2023-08-06
9729,1608,4300,2023-10-12
9730,1608,1399,2023-02-10
9731,1608,3014,2023-09-03
9732,1609,2568,2022-04-02
9733,1609,4297,2021-03-30
9734,1610,1904,2022-07-08
9735,1610,4424,2021-02-08
9736,1610,2481,2021-09-14
9737,1611,464,2021-03-04
9738,1611,458,2024-03-08
9739,1612,3482,2022-12-27
9740,1613,3451,2021-09-19
9741,1613,2409,2021-12-10
9742,1614,1081,2023-01-20
9743,1615,320,2022-03-29
9744,1616,484,2021-06-23
9745,1617,530,2021-07-25
9746,1617,2770,2021-10-31
9747,1617,3873,2022-05-11
9748,1617,940,2021-08-21
9749,1617,3819,2022-01-13
9750,1617,1543,2023-03-23
9751,1617,2595,2021-05-15
9752,1618,3499,2024-03-16
9753,1618,154,2021-01-24
9754,1619,1081,2022-04-02
9755,1619,1831,2022-11-07
9756,1619,4371,2022-07-13
9757,1619,3723,2022-09-20
9758,1619,1390,2021-11-20
9759,1619,4762,2024-01-09
9760,1619,2035,2022-10-24
9761,1620,3992,2023-09-04
9762,1620,725,2022-12-24
9763,1620,2091,2021-02-10
9764,1620,1432,2021-12-07
9765,1620,3583,2021-12-01
9766,1620,2517,2023-08-11
9767,1620,1985,2023-04-05
9768,1620,2707,2021-01-22
9769,1620,399,2022-02-20
9770,1621,4757,2021-03-19
9771,1622,3591,2022-09-08
9772,1622,3763,2023-04-13
9773,1622,603,2022-10-01
9774,1623,4172,2023-09-29
9775,1623,2093,2022-10-28
9776,1624,2377,2021-12-27
9777,1625,3331,2023-10-07
9778,1625,4954,2021-10-22
9779,1625,551,2023-06-06
9780,1625,3678,2023-01-15
9781,1626,4726,2022-04-06
9782,1626,1659,2022-09-19
9783,1626,1943,2024-03-22
9784,1626,3328,2021-02-09
9785,1626,2320,2022-10-17
9786,1626,1786,2022-01-11
9787,1626,2890,2021-12-24
9788,1627,2789,2023-07-25
9789,1628,1863,2022-05-20
9790,1629,1954,2022-07-22
9791,1629,2838,2022-05-25
9792,1630,463,2022-01-06
9793,1630,1934,2023-05-17
9794,1630,2591,2021-07-27
9795,1630,1514,2021-11-09
9796,1630,2451,2023-09-02
9797,1630,2126,2021-02-14
9798,1631,1613,2023-07-29
9799,1631,1338,2021-04-23
9800,1631,2030,2022-04-17
9801,1631,2891,2021-04-02
9802,1631,2705,2021-05-29
9803,1631,3324,2021-04-09
9804,1631,1078,2022-05-25
9805,1631,1131,2022-10-31
9806,1632,4043,2021-07-03
9807,1633,2706,2023-12-31
9808,1633,4134,2021-04-21
9809,1634,478,2022-07-14
9810,1634,1294,2021-11-08
9811,1634,2500,2022-11-30
9812,1634,3271,2022-09-18
9813,1634,633,2021-06-11
9814,1634,4913,2021-11-17
9815,1634,3091,2023-02-02
9816,1635,2677,2022-04-22
9817,1635,4233,2021-03-14
9818,1635,4033,2023-11-25
9819,1635,667,2024-04-15
9820,1635,796,2022-05-26
9821,1636,224,2022-12-17
9822,1636,1878,2022-09-28
9823,1636,2130,2021-05-21
9824,1636,3903,2021-08-14
9825,1636,2779,2023-10-16
9826,1636,2622,2023-01-04
9827,1636,4114,2021-09-06
9828,1636,3263,2023-06-05
9829,1637,4268,2021-09-27
9830,1637,2324,2023-04-19
9831,1637,2065,2021-02-05
9832,1637,3577,2021-09-04
9833,1637,3412,2021-10-02
9834,1638,4444,2023-01-17
9835,1638,3593,2022-05-02
9836,1638,2638,2021-09-27
9837,1638,125,2021-01-02
9838,1639,2611,2021-03-27
9839,1640,2625,2024-02-26
9840,1641,3490,2023-07-02
9841,1641,3823,2021-06-08
9842,1641,2557,2022-01-24
9843,1641,1817,2023-05-16
9844,1641,246,2023-11-01
9845,1641,394,2021-03-19
9846,1641,945,2021-04-01
9847,1641,694,2022-08-06
9848,1642,836,2021-04-13
9849,1642,1823,2021-11-01
9850,1642,4027,2023-11-18
9851,1642,4346,2023-10-23
9852,1642,4615,2021-07-21
9853,1642,4456,2022-03-01
9854,1642,363,2022-07-30
9855,1642,3250,2021-08-23
9856,1642,3211,2022-05-13
9857,1643,3389,2023-11-07
9858,1644,775,2023-12-17
9859,1644,2943,2023-05-12
9860,1645,2921,2021-03-14
9861,1645,4893,2023-02-21
9862,1645,2786,2023-03-31
9863,1645,4611,2024-01-04
9864,1645,1363,2023-02-18
9865,1645,3970,2021-12-27
9866,1645,4342,2021-03-12
9867,1645,148,2023-09-09
9868,1645,1328,2023-09-27
9869,1645,1332,2021-01-04
9870,1645,4588,2021-08-18
9871,1645,2428,2023-07-06
9872,1645,1314,2022-01-31
9873,1645,3802,2022-03-08
9874,1645,2931,2023-05-11
9875,1645,2366,2021-02-06
9876,1645,3868,2023-11-23
9877,1646,4420,2022-03-31
9878,1647,4995,2023-06-28
9879,1647,4313,2024-04-11
9880,1648,895,2022-06-07
9881,1648,2889,2022-08-05
9882,1648,4544,2022-02-23
9883,1648,3422,2023-08-04
9884,1648,700,2022-06-17
9885,1648,3224,2023-09-12
9886,1648,2208,2024-03-01
9887,1648,339,2023-06-10
9888,1649,3731,2023-02-03
9889,1649,610,2024-02-24
9890,1650,877,2021-06-22
9891,1650,3531,2022-09-16
9892,1651,2926,2023-01-19
9893,1652,2537,2022-05-25
9894,1652,782,2023-10-29
9895,1652,449,2023-06-18
9896,1652,1766,2021-10-28
9897,1652,183,2021-03-08
9898,1652,1153,2022-12-17
9899,1653,3560,2022-11-10
9900,1653,1802,2022-05-07
9901,1654,3999,2022-05-11
9902,1654,200,2022-02-14
9903,1654,864,2023-02-15
9904,1654,4106,2024-02-16
9905,1654,3990,2021-08-10
9906,1654,4898,2021-11-26
9907,1654,3455,2021-08-09
9908,1654,3090,2022-08-03
9909,1654,4535,2023-09-12
9910,1654,1309,2021-01-26
9911,1655,2201,2021-04-28
9912,1655,1184,2023-02-07
9913,1655,2426,2022-11-22
9914,1655,2681,2021-02-18
9915,1655,523,2022-12-02
9916,1656,4205,2021-03-16
9917,1657,4703,2023-10-13
9918,1657,3338,2023-07-28
9919,1657,1990,2023-12-02
9920,1657,4227,2023-09-07
9921,1657,1156,2022-09-27
9922,1657,3142,2021-07-19
9923,1658,1706,2022-08-01
9924,1659,536,2021-02-26
9925,1660,2434,2022-04-03
9926,1661,1901,2021-02-06
9927,1661,4078,2022-07-24
9928,1662,2623,2022-07-10
9929,1662,3435,2023-03-05
9930,1663,1644,2023-01-06
9931,1663,867,2023-12-05
9932,1664,1334,2021-10-25
9933,1664,2809,2021-11-14
9934,1664,3755,2022-11-02
9935,1664,3361,2021-04-25
9936,1664,84,2021-12-06
9937,1664,1093,2022-05-27
9938,1664,356,2021-09-23
9939,1664,1888,2022-08-11
9940,1664,369,2023-02-02
9941,1665,3749,2021-07-29
9942,1665,1561,2023-01-07
9943,1666,4298,2024-02-29
9944,1666,406,2022-06-22
9945,1667,4202,2021-01-25
9946,1668,3347,2023-06-03
9947,1668,405,2024-01-16
9948,1669,1831,2024-04-01
9949,1669,1091,2023-09-27
9950,1669,4368,2024-02-08
9951,1669,2457,2022-07-19
9952,1669,4030,2021-03-10
9953,1670,1636,2023-05-03
9954,1670,729,2022-10-31
9955,1671,2695,2024-02-04
9956,1671,2358,2022-09-13
9957,1672,1235,2021-11-24
9958,1673,4599,2021-11-02
9959,1673,2106,2024-01-05
9960,1673,4508,2023-03-16
9961,1673,1617,2021-05-25
9962,1673,2051,2023-08-04
9963,1673,1972,2023-08-05
9964,1673,679,2022-09-07
9965,1674,653,2021-08-14
9966,1675,1299,2023-02-18
9967,1675,3168,2021-09-07
9968,1675,2209,2021-09-06
9969,1675,5000,2022-05-25
9970,1675,4750,2023-04-18
9971,1675,102,2023-02-24
9972,1675,748,2021-02-20
9973,1675,2210,2023-07-20
9974,1675,807,2023-10-24
9975,1675,4701,2021-09-12
